periodyear,industry__name,emp,female,male,age45p,age50p,community__name,community__gnis_feature_id,community__census_code,community__census_area__name,community__census_area__gnis_feature_id,community__census_area__census_code,community__census_area__county_code,community__census_area__historical,community__census_area__notes,community__alaska_native_regional_corporation__name,community__latitude,community__longitude,community__aea_energy_region__name,community__dcra_community_id
2001,State Government,5,1,4,2,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2001,Other,14,3,11,7,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Construction,16,4,12,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Manufacturing,13,5,8,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Information,4,3,1,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Financial Activities,20,10,10,7,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Professional and Business Services,12,3,9,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Educational and Health Services,45,24,21,13,9,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Leisure and Hospitality,7,4,3,4,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,State Government,4,1,3,2,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Local Government,169,82,87,61,46,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Other,2,1,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,"Trade, Transportation and Utilities",47,22,25,12,7,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Information,2,0,2,2,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Professional and Business Services,26,9,17,9,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Educational and Health Services,55,29,26,12,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Leisure and Hospitality,11,7,4,2,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,State Government,7,0,7,2,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Local Government,152,81,71,57,40,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Other,16,6,10,6,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Construction,7,1,6,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,"Trade, Transportation and Utilities",50,24,26,12,6,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Financial Activities,3,1,2,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Professional and Business Services,30,9,21,4,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Educational and Health Services,41,25,16,16,10,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Leisure and Hospitality,7,3,4,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,State Government,6,0,6,2,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Local Government,175,79,96,59,44,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Other,21,8,13,10,7,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Construction,9,1,8,1,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Manufacturing,1,0,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Information,1,0,1,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Financial Activities,4,0,4,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Educational and Health Services,42,30,12,14,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,State Government,6,1,5,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Local Government,167,74,93,76,54,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Construction,25,0,25,4,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Manufacturing,2,1,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Financial Activities,3,1,2,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Professional and Business Services,43,17,26,6,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Educational and Health Services,42,29,13,14,10,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Leisure and Hospitality,3,1,2,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,State Government,9,2,7,4,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Local Government,163,81,82,75,52,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2006,Other,14,6,8,6,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Manufacturing,1,0,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Construction,25,4,21,6,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,"Trade, Transportation and Utilities",52,24,28,16,6,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Professional and Business Services,57,22,35,9,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Educational and Health Services,39,29,10,16,10,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Leisure and Hospitality,5,2,3,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,State Government,8,1,7,3,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Local Government,173,89,84,82,61,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2007,Other,1,0,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,Construction,17,3,14,7,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,"Trade, Transportation and Utilities",46,24,22,12,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,Professional and Business Services,82,40,42,10,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,Educational and Health Services,31,24,7,14,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,Leisure and Hospitality,2,1,1,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,State Government,10,2,8,3,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,Local Government,189,95,94,85,59,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Manufacturing,1,1,0,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,"Trade, Transportation and Utilities",45,19,26,15,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Financial Activities,5,1,4,2,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Educational and Health Services,33,28,5,14,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Leisure and Hospitality,3,2,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,State Government,11,3,8,4,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Local Government,188,100,88,86,59,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Other,1,0,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Construction,36,10,26,10,6,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Information,2,0,2,2,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Financial Activities,7,1,6,2,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Leisure and Hospitality,1,0,1,1,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,State Government,11,3,8,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Local Government,219,106,113,103,72,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,Construction,12,1,11,3,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,"Trade, Transportation and Utilities",52,26,26,14,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,Financial Activities,5,1,4,3,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,Professional and Business Services,54,19,35,9,6,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,Educational and Health Services,26,21,5,12,7,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,State Government,11,3,8,4,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,Local Government,224,112,112,105,71,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2011,Other,1,0,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Manufacturing,1,0,1,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Professional and Business Services,32,14,18,5,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2008,Financial Activities,2,0,2,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Natural Resources and Mining,4,0,4,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Professional and Business Services,66,25,41,12,7,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2009,Other,1,1,0,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2010,Professional and Business Services,64,28,36,12,7,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Natural Resources and Mining,2,0,2,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Construction,14,1,13,1,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Manufacturing,44,17,27,7,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,"Trade, Transportation and Utilities",53,27,26,20,11,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Information,2,0,2,2,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Financial Activities,2,1,1,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Professional and Business Services,10,2,8,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Educational and Health Services,21,17,4,7,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,State Government,11,2,9,3,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Local Government,205,104,101,98,67,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2012,Other,8,3,5,4,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Construction,13,2,11,6,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Manufacturing,64,27,37,13,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,"Trade, Transportation and Utilities",45,22,23,16,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Information,3,1,2,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Financial Activities,3,0,3,2,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Educational and Health Services,22,20,2,6,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Leisure and Hospitality,3,2,1,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Local Government,188,95,93,91,68,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2013,Other,20,8,12,5,3,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2001,Natural Resources and Mining,3,1,2,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2001,"Trade, Transportation and Utilities",55,24,31,10,8,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2001,Local Government,140,67,73,53,37,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,Natural Resources and Mining,3,0,3,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2002,"Trade, Transportation and Utilities",47,19,28,9,5,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Natural Resources and Mining,3,0,3,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Construction,11,3,8,1,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2003,Financial Activities,25,8,17,8,6,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Natural Resources and Mining,6,1,5,1,1,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2004,Information,2,0,2,2,2,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,Natural Resources and Mining,3,0,3,0,0,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
2005,"Trade, Transportation and Utilities",48,24,24,9,4,Unalakleet,1411517,80660,Nome Census Area,1419977,99180,180,0,,Bering Straits Native Corporation,63.8730556,-160.7880556,Bering Straits,57a6ea26-a741-4233-8ca5-48e47a21869f
